index,answer
24292,
24293,
24294,choice='D' probability=0.9
24295,choice='D' probability=0.95
24296,choice='C' probability=0.9
24297,choice='D' probability=0.9
24298,
24299,choice='D' probability=0.8
24300,choice='C' probability=0.9
24301,choice='C' probability=0.7
24302,choice='C' probability=0.9
24303,choice='D' probability=0.9
24304,choice='B' probability=0.95
24305,choice='C' probability=0.8
24306,
24307,choice='D' probability=0.9
24308,choice='D' probability=0.95
24309,choice='D' probability=0.95
24310,choice='D' probability=0.9
24311,choice='C' probability=0.9
24312,choice='C' probability=0.8
24313,
24314,
24315,choice='A' probability=0.85
24316,
24317,choice='D' probability=0.95
24318,
24319,choice='C' probability=0.8
24320,choice='C' probability=0.95
24321,
24322,
24323,choice='C' probability=0.8
24324,choice='B' probability=0.75
24325,choice='D' probability=0.85
24326,choice='B' probability=0.75
24327,choice='C' probability=0.75
24328,
24329,choice='B' probability=0.8
24330,choice='A' probability=0.75
24331,choice='D' probability=0.2
24332,choice='C' probability=0.999
24333,choice='D' probability=0.95
24334,choice='D' probability=0.5
24335,choice='A' probability=0.4
24336,
24337,choice='D' probability=0.8
24338,choice='B' probability=0.8
24339,
24340,choice='C' probability=0.75
24341,choice='C' probability=0.8
24342,choice='C' probability=0.75
24343,choice='C' probability=0.75
24344,choice='B' probability=0.8
24345,choice='D' probability=0.5
24346,choice='C' probability=0.95
24347,choice='A' probability=0.75
24348,
24349,choice='A' probability=0.8
24350,choice='A' probability=0.8
24351,choice='D' probability=0.95
24352,choice='C' probability=0.8
24353,
24354,choice='A' probability=0.8
24355,choice='D' probability=0.9
24356,choice='C' probability=0.75
24357,
24358,choice='B' probability=0.5
24359,choice='A' probability=0.75
24360,choice='A' probability=0.8
24361,choice='A' probability=0.9
24362,choice='D' probability=0.9
24363,choice='D' probability=0.9
24364,choice='D' probability=0.99
24365,
24366,choice='A' probability=0.5
24367,
24368,choice='D' probability=0.75
24369,choice='D' probability=0.5
24370,choice='D' probability=0.8
24371,choice='B' probability=0.9
24372,
24373,choice='B' probability=0.9
24374,
24375,choice='C' probability=0.95
24376,
24377,choice='B' probability=0.9
24378,
24379,
24380,choice='C' probability=0.75
24381,choice='C' probability=0.67
24382,
24383,choice='D' probability=0.8
24384,choice='D' probability=0.05
24385,
24386,choice='C' probability=0.9
24387,choice='A' probability=0.9
24388,choice='C' probability=0.8
24389,
24390,choice='C' probability=0.9
24391,choice='C' probability=0.75
24392,choice='A' probability=0.8
24393,choice='B' probability=0.5
24394,choice='A' probability=0.5
24395,choice='C' probability=0.8
24396,
24397,choice='B' probability=0.75
24398,choice='C' probability=0.75
24399,
24400,
24401,choice='A' probability=0.8
24402,choice='D' probability=0.8
24403,choice='A' probability=0.8
24404,
24405,choice='B' probability=0.75
24406,choice='D' probability=0.9
24407,choice='C' probability=0.8
24408,choice='C' probability=0.75
24409,choice='D' probability=0.8
24410,choice='A' probability=0.75
24411,choice='B' probability=0.8
24412,
24413,choice='B' probability=0.8
24414,choice='B' probability=0.8
24415,choice='D' probability=0.95
24416,choice='B' probability=0.8
24417,choice='C' probability=0.9
24418,
24419,
24420,choice='B' probability=0.8
24421,choice='A' probability=0.8
24422,choice='D' probability=0.05
24423,
24424,
24425,
24426,choice='B' probability=0.9
24427,
24428,choice='C' probability=0.8
24429,
24430,choice='C' probability=0.8
24431,
24432,choice='D' probability=0.8
24433,choice='B' probability=0.8
24434,choice='A' probability=0.8
24435,choice='C' probability=0.9
24436,choice='D' probability=0.75
24437,choice='C' probability=0.9
24438,choice='D' probability=0.8
24439,choice='C' probability=0.5
24440,
24441,choice='A' probability=0.8
24442,choice='D' probability=0.75
24443,choice='C' probability=0.75
24444,choice='C' probability=0.75
24445,
24446,choice='A' probability=0.8
24447,choice='D' probability=0.8
24448,choice='D' probability=0.95
24449,
24450,choice='B' probability=0.8
24451,
24452,
24453,
24454,
24455,
24456,
24457,choice='A' probability=0.99
24458,choice='A' probability=0.8
24459,
24460,
24461,
24462,choice='B' probability=0.8
24463,choice='C' probability=0.9
24464,
24465,choice='D' probability=0.9
24466,choice='C' probability=0.8
24467,choice='A' probability=0.5
24468,choice='C' probability=0.5
24469,
24470,choice='B' probability=0.8
24471,
24472,choice='C' probability=0.8
24473,choice='A' probability=0.5
24474,
24475,choice='B' probability=0.95
24476,choice='D' probability=0.5
24477,choice='D' probability=0.5
24478,choice='B' probability=0.75
24479,choice='A' probability=0.5
24480,
24481,
24482,choice='C' probability=0.5
24483,choice='A' probability=0.8
24484,choice='C' probability=0.9
24485,
24486,choice='B' probability=0.9
24487,choice='B' probability=0.8
24488,choice='A' probability=0.8
24489,choice='A' probability=0.8
24490,choice='D' probability=0.8
24491,choice='D' probability=0.9
24492,choice='D' probability=0.9
24493,
24494,choice='A' probability=0.8
24495,choice='C' probability=0.2
24496,choice='B' probability=0.8
24497,choice='D' probability=0.2
24498,choice='C' probability=0.05
24499,choice='D' probability=0.9
24500,
24501,
24502,
24503,choice='D' probability=0.9
24504,choice='D' probability=0.99
24505,
24506,
24507,
24508,choice='B' probability=0.8
24509,
24510,choice='B' probability=0.8
24511,
24512,
24513,choice='C' probability=0.6
24514,choice='C' probability=0.5
24515,choice='B' probability=0.4
24516,
24517,choice='D' probability=0.9
24518,
24519,choice='D' probability=0.9
24520,
24521,
24522,
24523,choice='D' probability=0.999
24524,
24525,choice='B' probability=0.75
24526,
24527,choice='D' probability=0.95
24528,
24529,
24530,choice='B' probability=0.999
24531,choice='C' probability=0.999
24532,choice='B' probability=0.9
24533,
24534,
24535,choice='C' probability=0.8
24536,choice='D' probability=0.9
24537,
24538,choice='D' probability=0.95
24539,choice='B' probability=0.8
24540,choice='B' probability=0.75
24541,choice='D' probability=0.5
24542,
24543,choice='B' probability=0.9
24544,choice='B' probability=0.8
24545,choice='C' probability=0.9
24546,
24547,
24548,choice='B' probability=0.95
24549,
24550,choice='B' probability=0.9
24551,choice='B' probability=0.9
24552,
24553,choice='C' probability=0.5
24554,
24555,choice='A' probability=0.9
24556,choice='B' probability=0.8
24557,choice='C' probability=0.8
24558,
24559,choice='D' probability=0.999
24560,choice='B' probability=0.5
24561,
24562,
24563,choice='B' probability=0.8
24564,
24565,choice='C' probability=0.8
24566,choice='B' probability=0.75
24567,
24568,choice='C' probability=0.95
24569,
24570,choice='D' probability=0.95
24571,choice='B' probability=0.8
24572,
24573,
24574,choice='C' probability=0.8
24575,choice='C' probability=0.95
24576,choice='C' probability=0.9
24577,choice='B' probability=0.9
24578,choice='B' probability=0.95
24579,choice='C' probability=0.95
24580,choice='B' probability=0.9
24581,choice='D' probability=0.5
24582,choice='C' probability=0.9
24583,choice='C' probability=0.5
24584,
24585,
24586,
24587,choice='B' probability=0.8
24588,
24589,choice='D' probability=0.9
24590,choice='C' probability=0.999
24591,
24592,
24593,choice='C' probability=0.9
24594,
24595,choice='C' probability=0.4
24596,choice='D' probability=0.8
24597,choice='C' probability=0.8
24598,choice='C' probability=0.9
24599,choice='D' probability=0.9
24600,choice='C' probability=0.4
24601,choice='D' probability=0.8
24602,choice='C' probability=0.8
24603,
24604,choice='B' probability=0.9
24605,
24606,choice='D' probability=0.8
24607,choice='C' probability=0.8
24608,choice='B' probability=0.8
24609,choice='B' probability=0.8
24610,
24611,choice='B' probability=0.8
24612,choice='C' probability=0.95
24613,
24614,choice='C' probability=0.95
24615,choice='D' probability=0.9
24616,choice='B' probability=0.95
24617,choice='D' probability=0.9
24618,choice='D' probability=0.75
24619,
24620,
24621,
24622,
24623,choice='D' probability=0.9
24624,choice='C' probability=0.25
24625,choice='C' probability=0.95
24626,choice='D' probability=0.95
24627,choice='B' probability=0.33
24628,choice='C' probability=0.9
24629,choice='C' probability=0.75
24630,choice='C' probability=0.9
24631,choice='A' probability=0.8
24632,choice='B' probability=0.8
24633,choice='A' probability=0.75
24634,choice='C' probability=0.5
24635,
24636,choice='C' probability=0.8
24637,
24638,choice='A' probability=0.8
24639,
24640,choice='A' probability=0.8
24641,choice='C' probability=0.5
24642,choice='C' probability=0.75
24643,choice='D' probability=0.2
24644,choice='B' probability=0.8
24645,choice='B' probability=0.8
24646,choice='C' probability=0.67
24647,choice='D' probability=0.9
24648,choice='B' probability=0.8
24649,
24650,choice='D' probability=0.8
24651,choice='B' probability=0.95
24652,choice='D' probability=0.8
24653,choice='C' probability=0.9
24654,
24655,choice='A' probability=0.8
24656,choice='B' probability=0.8
24657,choice='B' probability=0.8
24658,choice='C' probability=0.5
24659,choice='B' probability=0.8
24660,
24661,choice='B' probability=0.8
24662,
24663,choice='D' probability=0.75
24664,choice='A' probability=0.8
24665,
24666,choice='C' probability=0.8
24667,choice='C' probability=0.8
24668,
24669,choice='D' probability=0.8
24670,
24671,choice='C' probability=0.8
24672,choice='C' probability=0.8
24673,
24674,
24675,choice='D' probability=0.5
24676,choice='D' probability=0.8
24677,choice='A' probability=0.8
24678,
24679,choice='C' probability=0.4
24680,
24681,
24682,choice='A' probability=0.8
24683,choice='B' probability=0.5
24684,choice='C' probability=0.8
24685,choice='C' probability=0.85
24686,choice='B' probability=0.95
24687,choice='D' probability=0.9
24688,
24689,choice='A' probability=0.75
24690,choice='D' probability=0.25
24691,choice='D' probability=0.4
24692,
24693,choice='C' probability=0.9
24694,choice='D' probability=0.9
24695,choice='B' probability=0.75
24696,choice='C' probability=0.8
24697,choice='A' probability=0.9
24698,
24699,choice='B' probability=0.8
24700,
24701,
24702,choice='B' probability=0.8
24703,choice='D' probability=0.9
24704,choice='C' probability=0.8
24705,choice='C' probability=0.8
24706,choice='C' probability=0.8
24707,choice='B' probability=0.8
24708,
24709,choice='B' probability=0.9
24710,choice='C' probability=0.9
24711,
24712,
24713,choice='B' probability=0.8
24714,
24715,choice='C' probability=0.8
24716,choice='B' probability=0.8
24717,choice='D' probability=0.5
24718,choice='B' probability=0.8
24719,
24720,choice='C' probability=0.95
24721,
24722,choice='B' probability=0.95
24723,
24724,choice='A' probability=0.85
24725,choice='C' probability=0.85
24726,choice='D' probability=0.9
24727,choice='C' probability=0.9
24728,choice='B' probability=0.8
24729,
24730,
24731,
24732,choice='C' probability=0.9
24733,choice='B' probability=0.8
24734,choice='C' probability=0.05
24735,choice='C' probability=0.8
24736,choice='B' probability=0.85
24737,
24738,choice='D' probability=0.8
24739,choice='C' probability=0.8
24740,choice='A' probability=0.8
24741,choice='B' probability=0.95
24742,
24743,
24744,choice='B' probability=0.27
24745,choice='A' probability=0.85
24746,choice='C' probability=0.75
24747,choice='C' probability=0.5
24748,choice='B' probability=0.7
24749,
24750,choice='C' probability=0.8
24751,choice='A' probability=0.75
24752,choice='C' probability=0.8
24753,choice='D' probability=0.9
24754,choice='B' probability=0.7
24755,choice='B' probability=0.8
24756,
24757,choice='D' probability=0.95
24758,choice='B' probability=0.8
24759,choice='D' probability=0.95
24760,choice='C' probability=0.5
24761,
24762,choice='D' probability=0.9
24763,choice='C' probability=0.8
24764,choice='C' probability=0.95
24765,choice='D' probability=0.85
24766,
24767,choice='C' probability=0.8
24768,
24769,
24770,choice='C' probability=0.7
24771,choice='D' probability=0.8
24772,choice='C' probability=0.8
24773,choice='A' probability=0.95
24774,choice='B' probability=0.8
24775,choice='D' probability=0.8
24776,
24777,choice='D' probability=0.8
24778,choice='D' probability=0.8
24779,choice='C' probability=0.7
24780,
24781,choice='A' probability=0.9
24782,choice='D' probability=0.8
24783,choice='C' probability=0.8
24784,choice='C' probability=0.2
24785,choice='C' probability=0.8
24786,choice='B' probability=0.75
24787,choice='C' probability=0.8
24788,choice='B' probability=0.8
24789,
24790,
24791,choice='A' probability=0.9
24792,choice='D' probability=0.999
24793,choice='D' probability=0.9
24794,choice='C' probability=0.8
24795,
24796,
24797,
24798,choice='A' probability=0.5
24799,choice='C' probability=0.8
24800,choice='D' probability=0.8
24801,
24802,choice='C' probability=0.95
24803,choice='A' probability=0.4
24804,
